Air_temperature,Process_temperature,HDF
300.4,309.6,0
300.3,309.5,0
300.2,309.5,0
300.3,309.6,0
300.3,309.6,0
300.3,309.6,0
300.2,309.5,0
300.2,309.5,0
300.3,309.6,0
300.2,309.5,0
300.1,309.5,0
300.0,309.4,0
300.0,309.3,0
299.9,309.3,0
299.9,309.3,0
299.9,309.2,0
299.8,309.1,0
299.9,309.2,0
300.0,309.3,0
300.0,309.3,0
300.0,309.3,0
300.1,309.4,0
300.1,309.4,0
300.2,309.5,0
300.2,309.5,0
300.2,309.5,0
300.2,309.5,0
300.3,309.6,0
300.3,309.6,0
300.3,309.5,0
300.3,309.5,0
300.3,309.4,0
300.3,309.4,0
300.4,309.4,0
300.4,309.4,0
300.3,309.3,0
300.4,309.3,0
300.3,309.2,0
300.4,309.3,0
300.3,309.2,0
300.3,309.1,0
300.3,309.2,0
300.3,309.1,0
300.3,309.1,0
300.3,309.3,0
300.4,309.4,0
300.4,309.4,0
300.3,309.4,0
300.3,309.3,0
300.3,309.2,0
300.3,309.2,0
300.3,309.2,0
300.3,309.2,0
300.4,309.3,0
300.3,309.3,0
300.4,309.3,0
300.4,309.3,0
300.5,309.3,0
300.5,309.4,0
300.5,309.3,0
300.5,309.3,0
300.5,309.3,0
300.5,309.3,0
300.4,309.2,0
300.5,309.3,0
300.6,309.4,0
300.6,309.4,0
300.7,309.5,0
300.6,309.5,0
300.6,309.4,0
300.6,309.4,0
300.7,309.7,0
300.8,309.7,0
300.7,309.6,0
300.8,309.7,0
300.8,309.7,0
300.8,309.7,0
300.7,309.6,0
300.8,309.6,0
300.6,309.4,0
300.6,309.5,0
300.5,309.4,0
300.5,309.3,0
300.5,309.4,0
300.5,309.4,0
300.6,309.4,0
300.7,309.5,0
300.6,309.6,0
300.6,309.6,0
300.6,309.5,0
300.6,309.6,0
300.5,309.5,0
300.5,309.5,0
300.5,309.5,0
300.6,309.6,0
300.7,309.7,0
300.6,309.7,0
300.6,309.6,0
300.7,309.6,0
300.7,309.6,0
300.7,309.6,0
300.7,309.6,0
300.7,309.5,0
300.6,309.5,0
300.6,309.5,0
300.6,309.4,0
300.5,309.3,0
300.6,309.4,0
300.6,309.4,0
300.7,309.5,0
300.6,309.4,0
300.6,309.4,0
300.6,309.3,0
300.6,309.4,0
300.7,309.5,0
300.7,309.6,0
300.6,309.5,0
300.7,309.5,0
300.7,309.6,0
300.7,309.6,0
300.6,309.6,0
300.5,309.5,0
300.6,309.6,0
300.6,309.5,0
300.6,309.5,0
300.6,309.6,0
300.7,309.7,0
300.8,309.8,0
300.8,309.7,0
300.7,309.7,0
300.8,309.7,0
300.7,309.6,0
300.7,309.7,0
300.7,309.6,0
300.8,309.7,0
300.8,309.7,0
300.7,309.6,0
300.8,309.7,0
300.9,309.7,0
300.8,309.7,0
300.8,309.6,0
300.8,309.7,0
300.9,309.7,0
300.7,309.6,0
300.7,309.5,0
300.9,309.7,0
300.9,309.7,0
300.7,309.6,0
300.7,309.5,0
300.7,309.5,0
300.7,309.6,0
300.7,309.6,0
300.7,309.5,0
300.7,309.5,0
300.7,309.5,0
300.7,309.5,0
300.7,309.5,0
300.7,309.5,0
300.7,309.5,0
300.7,309.5,0
300.6,309.4,0
300.7,309.5,0
300.8,309.6,0
300.8,309.6,0
300.8,309.5,0
300.7,309.4,0
300.7,309.5,0
300.6,309.4,0
300.7,309.5,0
300.7,309.6,0
300.7,309.5,0
300.7,309.5,0
300.6,309.3,0
300.6,309.4,0
300.6,309.4,0
300.6,309.4,0
300.6,309.4,0
300.7,309.5,0
300.6,309.4,0
300.6,309.3,0
300.6,309.4,0
300.5,309.4,0
300.5,309.3,0
300.4,309.3,0
300.5,309.4,0
300.5,309.5,0
300.4,309.5,0
300.4,309.4,0
300.5,309.5,0
300.6,309.6,0
300.6,309.7,0
300.7,309.8,0
300.6,309.8,0
300.6,309.8,0
300.6,309.8,0
300.6,309.8,0
300.6,309.8,0
300.5,309.7,0
300.5,309.7,0
300.5,309.8,0
300.5,309.8,0
300.5,309.8,0
300.5,309.8,0
300.5,309.8,0
300.5,309.7,0
300.5,309.7,0
300.5,309.8,0
300.5,309.8,0
300.5,309.8,0
300.6,309.9,0
300.5,309.9,0
300.5,309.9,0
300.4,309.7,0
300.4,309.7,0
300.4,309.7,0
300.4,309.7,0
300.3,309.6,0
300.2,309.5,0
300.4,309.6,0
300.5,309.6,0
300.5,309.7,0
300.5,309.7,0
300.5,309.8,0
300.5,309.8,0
300.5,309.8,0
300.5,309.8,0
300.4,309.6,0
300.5,309.8,0
300.5,309.6,0
300.4,309.5,0
300.5,309.6,0
300.5,309.6,0
300.4,309.5,0
300.5,309.5,0
300.5,309.5,0
300.4,309.5,0
300.4,309.6,0
300.5,309.7,0
300.6,309.8,0
300.6,309.7,0
300.6,309.7,0
300.6,309.7,0
300.4,309.6,0
300.5,309.7,0
300.4,309.5,0
300.3,309.5,0
300.3,309.5,0
300.4,309.5,0
300.2,309.4,0
300.3,309.5,0
300.2,309.4,0
300.2,309.4,0
300.2,309.4,0
300.2,309.4,0
300.2,309.3,0
300.1,309.2,0
300.2,309.2,0
300.2,309.3,0
300.1,309.2,0
300.2,309.3,0
300.2,309.3,0
300.1,309.2,0
300.2,309.2,0
300.1,309.1,0
300.0,309.0,0
300.0,309.0,0
300.0,309.1,0
300.1,309.1,0
299.9,309.0,0
300.0,309.1,0
300.1,309.1,0
300.1,309.2,0
300.1,309.2,0
300.1,309.2,0
300.0,309.0,0
300.0,309.1,0
300.0,309.1,0
300.0,309.0,0
300.1,309.0,0
300.1,309.1,0
300.1,309.2,0
300.1,309.2,0
300.0,309.2,0
300.1,309.3,0
300.1,309.4,0
300.1,309.3,0
299.9,309.2,0
300.0,309.3,0
300.0,309.3,0
300.1,309.3,0
300.1,309.4,0
300.1,309.2,0
300.0,309.2,0
300.0,309.1,0
300.0,309.1,0
300.1,309.3,0
300.1,309.3,0
300.0,309.3,0
300.0,309.3,0
300.0,309.3,0
300.0,309.3,0
299.9,309.2,0
299.9,309.2,0
299.9,309.2,0
299.9,309.2,0
299.9,309.1,0
299.8,309.1,0
299.8,309.0,0
299.9,309.1,0
299.8,309.1,0
299.8,309.2,0
299.8,309.1,0
299.8,309.1,0
299.8,309.1,0
299.8,309.2,0
299.9,309.2,0
299.9,309.2,0
300.0,309.2,0
299.8,309.1,0
299.9,309.1,0
299.9,309.2,0
299.9,309.2,0
300.0,309.2,0
300.1,309.3,0
300.2,309.5,0
300.1,309.4,0
300.1,309.4,0
300.1,309.4,0
300.0,309.3,0
300.0,309.4,0
300.1,309.4,0
300.1,309.4,0
300.0,309.4,0
300.0,309.5,0
300.1,309.5,0
300.1,309.6,0
300.1,309.6,0
300.1,309.5,0
300.1,309.5,0
300.2,309.6,0
300.2,309.6,0
300.4,309.8,0
300.4,309.9,0
300.4,309.9,0
300.4,309.9,0
300.4,309.9,0
300.4,309.9,0
300.5,310.0,0
300.6,310.0,0
300.6,310.0,0
300.6,310.0,0
300.5,310.0,0
300.5,309.9,0
300.4,309.7,0
300.4,309.8,0
300.4,309.7,0
300.4,309.8,0
300.5,309.8,0
300.5,309.8,0
300.5,309.9,0
300.4,309.7,0
300.5,309.8,0
300.4,309.7,0
300.4,309.7,0
300.4,309.7,0
300.4,309.8,0
300.4,309.7,0
300.4,309.8,0
300.5,309.9,0
300.4,309.8,0
300.4,309.7,0
300.4,309.6,0
300.4,309.7,0
300.4,309.7,0
300.4,309.6,0
300.4,309.6,0
300.4,309.7,0
300.4,309.6,0
300.3,309.6,0
300.3,309.6,0
300.3,309.6,0
300.3,309.6,0
300.3,309.6,0
300.2,309.5,0
300.2,309.4,0
300.1,309.3,0
300.2,309.4,0
300.2,309.4,0
300.1,309.3,0
300.1,309.3,0
300.1,309.3,0
300.1,309.3,0
300.2,309.4,0
300.2,309.4,0
300.1,309.2,0
300.1,309.1,0
300.1,309.2,0
300.1,309.2,0
300.1,309.2,0
300.0,309.1,0
300.0,309.0,0
300.0,309.2,0
300.0,309.1,0
300.0,309.1,0
300.0,309.1,0
300.1,309.1,0
300.1,309.2,0
300.2,309.1,0
300.2,309.2,0
300.1,309.1,0
300.1,309.0,0
300.1,308.9,0
300.1,309.0,0
300.2,309.0,0
300.2,309.1,0
300.3,309.2,0
300.3,309.2,0
300.3,309.2,0
300.3,309.2,0
300.4,309.2,0
300.4,309.3,0
300.5,309.4,0
300.5,309.5,0
300.6,309.5,0
300.6,309.6,0
300.6,309.6,0
300.7,309.6,0
300.6,309.6,0
300.7,309.7,0
300.6,309.5,0
300.6,309.5,0
300.6,309.4,0
300.5,309.3,0
300.5,309.3,0
300.5,309.3,0
300.6,309.4,0
300.6,309.4,0
300.7,309.3,0
300.7,309.3,0
300.8,309.4,0
300.8,309.4,0
300.8,309.4,0
300.8,309.4,1
300.9,309.5,0
300.9,309.4,0
301.0,309.5,0
300.9,309.5,0
300.9,309.5,0
300.9,309.6,0
301.0,309.6,0
301.0,309.6,0
301.0,309.6,0
301.0,309.7,0
301.0,309.8,0
301.0,309.7,0
301.1,309.8,0
301.2,309.8,0
301.1,309.6,0
301.1,309.7,0
301.1,309.6,0
301.0,309.7,0
301.0,309.7,0
301.1,309.8,0
301.2,309.9,0
301.2,309.9,0
301.2,310.0,0
301.3,310.0,0
301.3,310.1,0
301.3,310.1,0
301.3,310.0,0
301.3,310.1,0
301.3,310.1,0
301.3,310.1,0
301.3,310.0,0
301.3,310.1,0
301.3,310.0,0
301.4,310.1,0
301.4,310.0,0
301.3,310.0,0
301.3,309.9,0
301.3,310.0,0
301.3,310.0,0
301.3,310.0,0
301.3,310.1,0
301.3,310.0,0
301.2,309.9,0
301.2,309.9,0
301.2,310.0,0
301.2,309.9,0
301.2,309.9,0
301.2,309.9,0
301.2,309.9,0
301.2,310.0,0
301.2,310.1,0
301.3,310.1,0
301.2,310.1,0
301.2,310.2,0
301.2,310.1,0
301.3,310.3,0
301.2,310.3,0
301.1,310.2,0
301.1,310.2,0
301.2,310.3,0
301.2,310.3,0
301.2,310.3,0
301.3,310.5,0
301.3,310.4,0
301.3,310.5,0
301.3,310.5,0
301.2,310.4,0
301.2,310.3,0
301.3,310.4,0
301.4,310.5,0
301.4,310.5,0
301.4,310.4,0
301.3,310.4,0
301.3,310.4,0
301.3,310.4,0
301.4,310.4,0
301.4,310.4,0
301.4,310.5,0
301.5,310.6,0
301.4,310.5,0
301.5,310.5,0
301.4,310.4,0
301.4,310.4,0
301.5,310.5,0
301.5,310.6,0
301.5,310.5,0
301.5,310.5,0
301.5,310.6,0
301.5,310.6,0
301.5,310.6,0
301.5,310.6,0
301.6,310.6,0
301.6,310.7,0
301.7,310.8,0
301.7,310.8,0
301.7,310.8,0
301.6,310.8,0
301.6,310.8,0
301.7,310.9,0
301.6,310.8,0
301.6,310.8,0
301.6,310.9,0
301.6,310.9,0
301.5,310.8,0
301.4,310.7,0
301.5,310.8,0
301.5,310.8,0
301.4,310.7,0
301.3,310.7,0
301.3,310.7,0
301.3,310.6,0
301.3,310.7,0
301.4,310.7,0
301.4,310.8,0
301.4,310.8,0
301.4,310.8,0
301.6,310.9,0
301.6,310.9,0
301.5,310.8,0
301.6,310.8,0
301.6,310.7,0
301.5,310.6,0
301.5,310.6,0
301.5,310.6,0
301.5,310.6,0
301.4,310.6,0
301.4,310.6,0
301.4,310.5,0
301.4,310.6,0
301.4,310.7,0
301.5,310.7,0
301.5,310.8,0
301.5,310.9,0
301.4,310.7,0
301.4,310.7,0
301.4,310.8,0
301.4,310.7,0
301.4,310.7,0
301.4,310.6,0
301.5,310.8,0
301.5,310.8,0
301.5,310.7,0
301.4,310.7,0
301.4,310.7,0
301.3,310.6,0
301.3,310.6,0
301.4,310.6,0
301.3,310.6,0
301.5,310.7,0
301.5,310.8,0
301.6,310.8,0
301.7,310.9,0
301.5,310.7,0
301.5,310.7,0
301.5,310.7,0
301.5,310.7,0
301.5,310.6,0
301.5,310.6,0
301.4,310.5,0
301.4,310.6,0
301.4,310.6,0
301.4,310.7,0
301.4,310.7,0
301.4,310.7,0
301.4,310.7,0
301.4,310.6,0
301.3,310.5,0
301.3,310.4,0
301.3,310.4,0
301.2,310.4,0
301.2,310.4,0
301.2,310.4,0
301.2,310.4,0
301.2,310.3,0
301.3,310.3,0
301.3,310.3,0
301.3,310.3,0
301.3,310.3,0
301.4,310.4,0
301.5,310.5,0
301.6,310.6,0
301.6,310.6,0
301.5,310.5,0
301.6,310.6,0
301.5,310.5,0
301.5,310.4,0
301.4,310.4,0
301.5,310.5,0
301.5,310.5,0
301.5,310.5,0
301.6,310.6,0
301.6,310.6,0
301.5,310.5,0
301.6,310.6,0
301.6,310.7,0
301.6,310.7,0
301.6,310.6,0
301.5,310.5,0
301.5,310.5,0
301.5,310.5,0
301.5,310.5,0
301.4,310.4,0
301.4,310.3,0
301.3,310.3,0
301.4,310.4,0
301.4,310.5,0
301.5,310.5,0
301.5,310.6,0
301.6,310.6,0
301.6,310.6,0
301.7,310.6,0
301.6,310.6,0
301.7,310.7,0
301.6,310.6,0
301.6,310.6,0
301.6,310.5,0
301.5,310.4,0
301.5,310.4,0
301.4,310.3,0
301.4,310.4,0
301.5,310.4,0
301.5,310.4,0
301.5,310.4,0
301.5,310.3,0
301.6,310.4,0
301.6,310.5,0
301.6,310.5,0
301.7,310.6,0
301.8,310.7,0
301.7,310.6,0
301.8,310.7,0
301.8,310.7,0
301.8,310.7,0
301.8,310.8,0
301.8,310.7,0
301.8,310.7,0
301.8,310.8,0
301.9,310.8,0
301.8,310.7,0
301.8,310.6,0
301.8,310.7,0
301.8,310.7,0
301.8,310.8,0
301.9,310.8,0
302.0,310.9,0
301.9,310.8,0
301.9,310.8,0
301.9,310.8,0
301.9,310.8,0
301.9,310.8,0
301.8,310.8,0
301.9,310.9,0
301.9,310.9,0
301.9,310.9,0
301.9,310.9,0
301.9,311.0,0
301.9,311.0,0
301.9,311.0,0
301.9,311.0,0
301.9,310.9,0
301.9,311.0,0
301.9,311.0,0
301.9,311.0,0
301.9,311.0,0
301.9,311.0,0
301.8,310.9,0
301.7,310.8,0
301.7,310.8,0
301.6,310.8,0
301.6,310.8,0
301.7,310.8,0
301.7,310.9,0
301.8,311.0,0
301.7,311.0,0
301.8,311.0,0
301.8,311.0,0
301.9,311.1,0
301.9,311.0,0
301.9,311.1,0
302.0,311.1,0
302.0,311.0,0
301.9,311.0,0
301.9,310.9,0
301.9,311.0,0
301.9,311.0,0
301.8,311.0,0
301.8,310.9,0
301.8,310.8,0
301.8,310.9,0
301.8,310.8,0
301.9,310.9,0
302.0,310.9,0
301.9,310.9,0
301.9,310.9,0
301.9,310.9,0
301.9,310.9,0
302.0,311.0,0
302.0,311.1,0
301.9,311.0,0
302.0,311.0,0
302.0,311.0,0
302.0,311.1,0
302.0,311.0,0
301.9,310.9,0
301.8,310.8,0
301.8,310.9,0
301.8,310.9,0
301.9,310.9,0
301.8,310.8,0
301.9,310.9,0
301.9,311.0,0
301.9,310.9,0
301.8,310.9,0
301.9,311.0,0
301.9,310.9,0
301.8,310.9,0
301.8,310.8,0
301.9,310.8,0
301.8,310.7,0
301.9,310.8,0
301.8,310.7,0
301.7,310.6,0
301.7,310.7,0
301.8,310.7,0
301.7,310.6,0
301.7,310.6,0
301.8,310.7,0
301.7,310.6,0
301.8,310.7,0
301.8,310.6,0
301.8,310.5,0
301.8,310.6,0
301.8,310.6,0
301.8,310.6,0
301.7,310.6,0
301.8,310.6,0
301.8,310.6,0
301.7,310.6,0
301.7,310.5,0
301.6,310.4,0
301.6,310.4,0
301.7,310.5,0
301.8,310.6,0
301.8,310.6,0
301.8,310.6,0
301.8,310.6,0
301.8,310.7,0
301.8,310.6,0
301.9,310.7,0
301.8,310.5,0
301.8,310.5,0
301.7,310.6,0
301.7,310.5,0
301.8,310.6,0
301.7,310.5,0
301.6,310.4,0
301.6,310.4,0
301.6,310.4,0
301.6,310.4,0
301.7,310.5,0
301.7,310.5,0
301.7,310.5,0
301.7,310.5,0
301.7,310.5,0
301.7,310.5,0
301.7,310.6,0
301.7,310.7,0
301.8,310.8,0
301.7,310.7,0
301.7,310.7,0
301.6,310.7,0
301.7,310.8,0
301.7,310.9,0
301.7,310.8,0
301.7,310.9,0
301.7,310.8,0
301.7,310.9,0
301.8,311.0,0
301.8,311.1,0
301.8,311.1,0
301.8,311.0,0
301.9,311.1,0
301.9,311.2,0
301.9,311.2,0
301.9,311.2,0
302.0,311.3,0
302.0,311.3,0
302.0,311.4,0
302.1,311.4,0
302.2,311.5,0
302.2,311.5,0
302.2,311.4,0
302.1,311.3,0
302.0,311.2,0
302.1,311.4,0
302.1,311.3,0
302.2,311.3,0
302.2,311.4,0
302.1,311.2,0
302.2,311.4,0
302.2,311.4,0
302.3,311.5,0
302.4,311.6,0
302.4,311.6,0
302.3,311.6,0
302.3,311.6,0
302.3,311.6,0
302.2,311.5,0
302.2,311.5,0
302.2,311.5,0
302.2,311.5,0
302.2,311.5,0
302.2,311.5,0
302.1,311.4,0
302.1,311.5,0
302.1,311.5,0
302.1,311.4,0
302.1,311.4,0
302.1,311.4,0
302.1,311.5,0
302.1,311.5,0
302.2,311.5,0
302.2,311.5,0
302.3,311.6,0
302.3,311.7,0
302.3,311.7,0
302.3,311.7,0
302.3,311.7,0
302.4,311.8,0
302.3,311.6,0
302.3,311.6,0
302.3,311.7,0
302.4,311.8,0
302.3,311.7,0
302.3,311.7,0
302.3,311.6,0
302.3,311.7,0
302.2,311.5,0
302.1,311.5,0
302.2,311.5,0
302.3,311.7,0
302.2,311.5,0
302.2,311.5,0
302.2,311.5,0
302.1,311.3,0
302.1,311.2,0
302.0,311.2,0
302.0,311.2,0
301.9,311.1,0
302.0,311.1,0
302.0,311.2,0
302.0,311.2,0
302.1,311.4,0
302.1,311.3,0
302.1,311.2,0
302.1,311.3,0
302.1,311.3,0
302.1,311.3,0
302.2,311.3,0
302.1,311.2,0
302.2,311.2,0
302.2,311.3,0
302.2,311.2,0
302.1,311.2,0
302.1,311.2,0
302.0,311.2,0
302.0,311.2,0
302.0,311.2,0
302.0,311.3,0
302.0,311.3,0
302.1,311.3,0
302.1,311.4,0
302.2,311.4,0
302.2,311.5,0
302.2,311.5,0
302.3,311.5,0
302.3,311.5,0
302.3,311.4,0
302.4,311.4,0
302.3,311.4,0
302.3,311.4,0
302.4,311.4,0
302.4,311.5,0
302.4,311.4,0
302.2,311.2,0
302.2,311.2,0
302.3,311.2,0
302.3,311.2,0
302.3,311.1,0
302.3,311.2,0
302.3,311.2,0
302.3,311.3,0
302.4,311.3,0
302.3,311.2,0
302.2,311.2,0
302.2,311.2,0
302.2,311.1,0
302.2,311.2,0
302.2,311.1,0
302.2,311.1,0
302.2,311.1,0
302.3,311.2,0
302.2,311.2,0
302.3,311.2,0
302.4,311.3,0
302.4,311.4,0
302.5,311.4,0
302.5,311.4,0
302.6,311.4,0
302.5,311.3,0
302.5,311.1,0
302.5,311.1,0
302.4,311.1,0
302.3,311.1,0
302.4,311.1,0
302.3,311.1,0
302.2,311.0,0
302.3,311.0,0
302.3,311.0,0
302.3,311.1,0
302.2,311.1,0
302.2,311.0,0
302.3,311.0,0
302.3,310.9,1
302.4,311.0,0
302.3,311.0,0
302.3,311.0,0
302.4,311.0,0
302.4,311.1,0
302.3,311.1,0
302.3,311.1,0
302.2,311.0,0
302.2,311.0,0
302.3,311.0,0
302.3,311.0,0
302.4,311.1,0
302.4,311.1,0
302.4,311.1,0
302.5,311.1,0
302.5,311.1,0
302.4,311.1,0
302.4,311.1,0
302.3,311.0,0
302.4,311.1,0
302.3,310.8,0
302.2,310.8,0
302.2,310.8,0
302.2,310.8,0
302.3,310.9,0
302.3,310.9,0
302.3,310.8,1
302.3,310.8,0
302.3,310.8,0
302.3,310.9,0
302.3,311.0,0
302.3,310.9,0
302.3,310.9,1
302.2,310.8,0
302.1,310.8,0
302.1,310.8,0
302.1,310.8,0
302.1,310.8,0
302.2,310.9,0
302.1,310.9,0
302.2,310.9,0
302.2,310.9,0
302.2,310.9,0
302.3,310.9,0
302.4,311.0,0
302.3,310.9,1
302.3,311.0,0
302.3,310.9,0
302.2,310.8,0
302.2,310.8,0
302.1,310.7,0
302.0,310.6,0
302.0,310.6,0
302.1,310.6,1
302.2,310.7,0
302.1,310.6,0
302.1,310.6,0
302.1,310.7,0
302.2,310.7,0
302.3,310.8,0
302.3,310.9,0
302.4,311.0,0
302.3,310.9,0
302.3,310.9,0
302.2,310.7,0
302.3,310.8,0
302.4,310.9,0
302.3,310.8,0
302.3,310.9,1
302.3,310.9,0
302.3,310.9,0
302.2,310.9,0
302.3,311.0,0
302.3,311.1,0
302.3,311.1,0
302.4,311.2,0
302.4,311.2,0
302.4,311.1,0
302.3,311.0,0
302.4,311.0,0
302.4,311.1,0
302.5,311.2,0
302.5,311.2,0
302.4,311.1,0
302.3,311.0,0
302.3,310.9,0
302.3,311.0,0
302.3,310.9,0
302.3,311.0,0
302.3,311.0,0
302.2,310.9,0
302.3,310.9,0
302.4,311.0,0
302.4,311.0,0
302.4,311.1,0
302.4,311.2,0
302.4,311.2,0
302.5,311.4,0
302.6,311.5,0
302.6,311.5,0
302.5,311.5,0
302.5,311.5,0
302.5,311.4,0
302.5,311.4,0
302.6,311.5,0
302.6,311.6,0
302.7,311.6,0
302.7,311.7,0
302.7,311.7,0
302.7,311.8,0
302.7,311.8,0
302.7,311.9,0
302.6,311.8,0
302.6,311.7,0
302.6,311.8,0
302.6,311.8,0
302.6,311.7,0
302.6,311.7,0
302.6,311.7,0
302.5,311.6,0
302.5,311.5,0
302.5,311.6,0
302.4,311.4,0
302.5,311.5,0
302.5,311.5,0
302.4,311.3,0
302.4,311.2,0
302.3,311.2,0
302.4,311.2,0
302.3,311.2,0
302.2,311.1,0
302.3,311.1,0
302.3,311.2,0
302.3,311.2,0
302.3,311.2,0
302.2,311.2,0
302.2,311.1,0
302.1,311.1,0
302.1,311.0,0
302.1,311.1,0
302.2,311.1,0
302.2,311.1,0
302.2,311.1,0
302.2,311.1,0
302.2,311.2,0
302.3,311.2,0
302.3,311.2,0
302.3,311.2,0
302.3,311.3,0
302.4,311.4,0
302.3,311.3,0
302.4,311.4,0
302.4,311.4,0
302.5,311.5,0
302.5,311.5,0
302.6,311.6,0
302.6,311.7,0
302.5,311.5,0
302.5,311.5,0
302.6,311.5,0
302.7,311.5,0
302.6,311.4,0
302.6,311.4,0
302.5,311.4,0
302.6,311.6,0
302.6,311.5,0
302.7,311.5,0
302.6,311.5,0
302.7,311.6,0
302.6,311.6,0
302.7,311.7,0
302.6,311.6,0
302.6,311.6,0
302.6,311.6,0
302.6,311.6,0
302.5,311.5,0
302.5,311.5,0
302.5,311.5,0
302.5,311.6,0
302.3,311.5,0
302.2,311.4,0
302.2,311.4,0
302.3,311.4,0
302.2,311.2,0
302.2,311.3,0
302.2,311.3,0
302.2,311.3,0
302.2,311.3,0
302.3,311.5,0
302.3,311.4,0
302.3,311.4,0
302.3,311.4,0
302.3,311.4,0
302.3,311.4,0
302.3,311.5,0
302.3,311.4,0
302.2,311.4,0
302.2,311.3,0
302.2,311.4,0
302.2,311.4,0
302.2,311.4,0
302.4,311.5,0
302.3,311.5,0
302.3,311.6,0
302.3,311.5,0
302.3,311.5,0
302.3,311.4,0
302.3,311.4,0
302.3,311.4,0
302.3,311.4,0
302.2,311.4,0
302.3,311.4,0
302.3,311.4,0
302.4,311.5,0
302.4,311.5,0
302.3,311.4,0
302.2,311.3,0
302.2,311.3,0
302.3,311.3,0
302.2,311.3,0
302.2,311.3,0
302.2,311.3,0
302.2,311.3,0
302.3,311.3,0
302.3,311.2,0
302.2,311.3,0
302.3,311.3,0
302.2,311.3,0
302.2,311.3,0
302.2,311.2,0
302.3,311.3,0
302.3,311.3,0
302.3,311.3,0
302.3,311.4,0
302.3,311.3,0
302.3,311.3,0
302.2,311.1,0
302.1,311.0,0
302.0,311.0,0
302.1,311.2,0
302.1,311.2,0
302.1,311.2,0
302.1,311.2,0
302.0,311.1,0
302.0,311.1,0
302.1,311.2,0
302.1,311.2,0
302.2,311.2,0
302.2,311.2,0
302.1,311.1,0
302.2,311.1,0
302.2,311.2,0
302.2,311.1,0
302.1,311.0,0
302.1,310.9,0
302.1,310.9,0
302.0,310.8,0
302.0,310.8,0
302.0,310.9,0
302.1,311.0,0
302.1,310.9,0
302.1,310.9,0
302.1,311.0,0
302.1,311.0,0
302.1,311.0,0
302.1,311.0,0
302.0,311.0,0
302.0,310.9,0
302.0,310.9,0
302.0,310.8,0
302.0,310.8,0
302.0,310.8,0
302.1,310.8,0
302.0,310.8,0
302.0,310.8,0
302.0,310.8,0
302.0,310.8,0
302.0,310.9,0
301.9,310.8,0
302.0,310.8,0
302.0,310.9,0
302.0,310.9,0
302.0,310.8,0
301.9,310.9,0
301.8,310.9,0
301.9,310.9,0
301.9,311.0,0
301.9,311.0,0
301.8,310.8,0
301.8,310.8,0
301.8,310.8,0
301.9,310.8,0
301.9,310.9,0
301.9,310.9,0
302.0,311.0,0
301.9,310.9,0
302.0,310.9,0
302.0,310.9,0
301.9,310.8,0
302.0,310.9,0
301.9,310.8,0
302.0,310.9,0
302.0,310.8,0
301.9,310.7,0
301.9,310.7,0
301.9,310.7,0
301.9,310.7,0
301.9,310.7,0
301.9,310.7,0
302.0,310.7,0
301.9,310.6,0
301.9,310.6,0
301.9,310.6,0
302.0,310.7,0
302.0,310.6,0
302.0,310.6,0
302.0,310.5,0
302.1,310.7,1
302.0,310.5,0
302.0,310.4,1
302.0,310.4,1
302.0,310.4,0
302.0,310.4,0
302.0,310.4,0
302.0,310.5,0
302.0,310.5,0
301.9,310.4,1
301.9,310.5,0
301.9,310.5,0
302.0,310.5,0
302.0,310.4,0
302.0,310.5,0
302.0,310.5,0
302.0,310.5,0
302.0,310.5,0
301.9,310.4,1
301.9,310.4,0
302.0,310.3,0
302.0,310.4,0
302.0,310.4,0
301.9,310.4,0
302.0,310.4,0
302.0,310.4,0
302.1,310.5,0
302.0,310.6,0
301.9,310.5,0
302.0,310.5,0
301.9,310.5,0
301.9,310.6,0
302.0,310.6,0
302.0,310.6,0
301.9,310.5,0
302.0,310.6,0
302.0,310.6,0
302.0,310.6,0
302.0,310.5,0
301.9,310.5,0
302.0,310.6,0
302.1,310.7,1
302.1,310.7,1
302.1,310.7,1
302.2,310.6,0
302.1,310.6,0
302.1,310.6,0
302.1,310.6,0
302.0,310.6,0
302.0,310.6,0
301.9,310.4,0
301.8,310.3,0
301.9,310.4,1
301.9,310.3,0
301.8,310.3,0
301.8,310.3,0
301.8,310.3,0
301.7,310.3,0
301.7,310.1,0
301.7,310.1,0
301.7,310.2,1
301.7,310.2,0
301.7,310.2,1
301.7,310.1,0
301.7,310.1,0
301.7,310.1,0
301.8,310.1,0
301.8,310.3,0
301.8,310.3,0
301.9,310.3,0
301.9,310.3,0
301.9,310.4,0
301.9,310.4,0
301.9,310.4,1
302.0,310.5,0
302.0,310.4,1
302.0,310.4,0
302.0,310.5,1
302.0,310.5,0
302.0,310.5,1
301.9,310.4,0
302.0,310.5,0
302.0,310.4,0
301.9,310.3,0
302.0,310.4,0
302.1,310.5,0
302.2,310.6,1
302.2,310.5,0
302.3,310.6,0
302.3,310.7,0
302.2,310.6,0
302.1,310.5,0
302.2,310.6,1
302.2,310.5,0
302.2,310.6,0
302.2,310.6,1
302.3,310.7,0
302.3,310.7,0
302.3,310.7,0
302.5,310.9,0
302.5,310.9,0
302.4,310.9,1
302.4,310.8,0
302.4,310.7,0
302.4,310.7,1
302.3,310.7,0
302.2,310.6,1
302.2,310.6,1
302.2,310.6,0
302.2,310.7,0
302.3,310.8,0
302.4,310.9,0
302.4,310.9,0
302.4,311.0,0
